precision,recall,threshold
0.018086625416468348,0.926829268292683,0.0041796295374197075
0.01809236629106491,0.926829268292683,0.004182827831662779
0.018095238095238095,0.926829268292683,0.004183673469387755
0.018098110811239878,0.926829268292683,0.004188307775069909
0.01810385898046689,0.926829268292683,0.004189711047501218
0.018109610802223987,0.926829268292683,0.004191428987383565
0.018118245390972662,0.926829268292683,0.00419231958930259
0.018121125417262757,0.926829268292683,0.004193795480658751
0.018161542137963997,0.926829268292683,0.0041989902334769215
0.018164435946462717,0.926829268292683,0.0042009037239935584
0.018167330677290837,0.926829268292683,0.004201368667854491
0.018176020408163265,0.926829268292683,0.004201896604466198
0.01818181818181818,0.926829268292683,0.004216447312377545
0.018184718455894082,0.926829268292683,0.0042264139280751905
0.018187619655392468,0.926829268292683,0.0042401501918114546
0.018193424832428983,0.926829268292683,0.0042421771859683065
0.01819632881085395,0.926829268292683,0.004243202694863958
0.018199233716475097,0.926829268292683,0.004246031746031746
0.018202139549736547,0.926829268292683,0.004250179403924153
0.01820504631108272,0.926829268292683,0.0042542016806722685
0.01820795400095831,0.926829268292683,0.004268363215731637
0.018210862619808307,0.926829268292683,0.004271918534358935
0.01821668264621285,0.926829268292683,0.004274559284084596
0.018219594054658783,0.926829268292683,0.0042793966596293516
0.018222506393861894,0.926829268292683,0.004296901893287435
0.018225419664268584,0.926829268292683,0.004298900608352043
0.018228333866325552,0.926829268292683,0.004305283757338551
0.01823124900047977,0.926829268292683,0.004308390022675737
0.0182370820668693,0.926829268292683,0.004313066551591085
0.01824,0.926829268292683,0.0043206397387868245
0.01824583866837388,0.926829268292683,0.004324073322397634
0.01824875940451417,0.926829268292683,0.004325187556894874
0.018254603682946357,0.926829268292683,0.004329797386721807
0.01825752722613709,0.926829268292683,0.004330336971438674
0.018263377122717077,0.926829268292683,0.004343629343629344
0.01826923076923077,0.926829268292683,0.004347826086956522
0.018272158999839718,0.926829268292683,0.004359925788497217
0.018280949326491342,0.926829268292683,0.004369450474856486
0.018283881315156375,0.926829268292683,0.004369785823441692
0.0182956186807896,0.926829268292683,0.004370926745958297
0.01831031159653068,0.926829268292683,0.004373472751604603
0.018345671065336338,0.926829268292683,0.004392805232289217
0.01834862385321101,0.926829268292683,0.0043957374233993185
0.018351577591757887,0.926829268292683,0.004416395144287913
0.018354532281436162,0.926829268292683,0.004419967990412028
0.018357487922705314,0.926829268292683,0.004430857577756807
0.018360444516025125,0.926829268292683,0.004436677729122341
0.01836340206185567,0.926829268292683,0.004440877474585339
0.01836636056065732,0.926829268292683,0.004441476612462741
0.018369320012890752,0.926829268292683,0.004449648711943794
0.018372280419016923,0.926829268292683,0.0044526901669758815
0.018381167365366012,0.926829268292683,0.004453597284738306
0.018384131591678763,0.926829268292683,0.004458206892323153
0.018387096774193548,0.926829268292683,0.004467097157888856
0.018393030009680542,0.926829268292683,0.004473680981964327
0.018398967075532603,0.926829268292683,0.0044791968594295505
0.018401937046004842,0.926829268292683,0.004486062717770035
0.018404907975460124,0.926829268292683,0.004486712108798294
0.018419777023751818,0.926829268292683,0.004486722830724214
0.0184257313722321,0.926829268292683,0.004493087557603687
0.01844063409899709,0.926829268292683,0.004495120332640822
